Ticker,Sector,Industry,Shares Outstanding,Beta,PE Ratio,Earnings Date,Market Cap,EPS Actual,Revenue,,EPS Estimate,EPS Surprise,SurPrice % Change After EPS (1d)prise %,price_pct_change_1d_before,price_pct_change_5d_before,volume_pct_change_1d_before,volatility_5d,ma_5,ma_10,ma_20,target
BDC,9,14,39496900,1.239,23.460348,2024-10-31,4491455530.418396,1.241717704427436,604336000.0,0.0120312081727895,1.494,0.1060000000000001,0.071,-1.08431218168124,0.8321204564960827,-54.12950115626033,0.1834849187114151,117.68930206298828,118.07378387451172,118.19911460876465,1
BHF,5,31,57409000,0.926,6.7583117,2025-05-08,3323406974.960327,3.065721402567542,1963000000.0,0.0146830592119569,4.30793,0.7620700000000005,0.1769,1.7773139372914013,0.1374064147717236,5.443461835665837,0.2395103542038408,58.11799926757813,56.83899955749512,53.5875,1
BHF,5,31,57409000,0.926,6.7583117,2025-02-12,3357852506.3591003,0.5922416345869115,1329000000.0,0.0042742347892945,4.55066,-0.3806599999999998,-0.0836,-0.8307864828290437,-0.7671766035629883,42.53844853811053,0.1526255704516435,59.26399993896485,60.12299957275391,55.58950004577637,1
BJ,3,16,132051000,0.475,25.21744,2025-05-22,15313954631.195068,0.9288986830845658,5278526000.0,0.0043977074317683,0.93099,0.2490099999999999,0.2675,-1.3268406170301563,2.729870954663609,27.37130018560125,0.34643388713987,116.53399963378908,114.00199966430664,115.341499710083,1
BJ,3,16,132051000,0.475,25.21744,2025-03-06,14833289071.792604,1.1794533930072473,5099364000.0,0.0282204052102929,0.87402,0.05598,0.064,-0.9892175647702336,-0.5083753367044529,-14.057198254968492,0.2450894464270413,100.33199920654296,101.5509994506836,103.69599952697754,1
BJ,3,16,132051000,0.475,25.21744,2024-11-21,12253012410.8963,1.0979697238188275,5205395000.0,0.0425692090663747,0.91125,0.2287499999999999,0.25100002,-0.7297635462181518,-1.695489973214763,50.47169811320755,0.1153564477016633,86.61599884033203,87.98400039672852,86.95600090026855,1
BKH,10,72,72509400,0.698,14.454974,2025-05-08,4219444974.0509033,1.85217364920962,805200000.0,-0.0059452870752987,0.32,0.01,0.0313,0.4065047537669036,-0.2463083686482633,40.73525051882597,0.091170844790648,60.55811233520508,60.29616622924805,59.624001121521,0
BKH,10,72,72509400,0.698,14.454974,2025-05-07,4425865967.834473,1.35292803415833,597100000.0,-0.046639684817335,0.474,-0.124,-0.2616,0.7536052255998046,-0.4251136594738123,45.137693631669535,0.1022781481567683,60.39007110595704,60.18446807861328,59.37638740539551,0
BKH,10,72,72509400,0.698,14.454974,2025-04-23,4344874308.998108,0.3365080941229689,401600000.0,-0.0011546930972423,1.34,0.03,0.0224,1.7916996852766154,0.5513799005644953,55.44933078393881,0.1957181589262817,59.56963424682617,58.56830673217773,58.767979049682616,0
BKH,10,72,72509400,0.698,14.454974,2025-02-06,4244614872.548676,0.3144419895903151,402600000.0,-0.0073456230225196,1.92667,-0.05667,-0.0294,1.5210392686440417,1.5834765699322462,-2.8945111492281304,0.1400072849628384,57.85667953491211,57.40517921447754,56.72792682647705,0
BLD,7,22,28586800,1.629,18.221237,2025-05-06,8151525845.52002,4.316152909734563,1233278000.0,-0.0004208140268488,5.67405,-0.2540500000000003,-0.0448,-3.0576646579971385,0.1044994319810851,144.38322620140804,0.2601814789464888,296.90399780273435,296.44200134277344,290.93600311279295,0
BLD,7,22,28586800,1.629,18.221237,2025-04-29,8489135883.728027,5.265996893671205,1312206000.0,-0.0040408867321598,5.5785,0.1014999999999997,0.0182,-0.0134849656519101,4.22315954965029,-9.53827460510328,0.380923696075429,295.9800048828125,290.0500061035156,292.2345031738281,0
BLD,7,22,28586800,1.629,18.221237,2025-02-25,8871627407.312012,5.910420193935662,1373268000.0,-0.017529169638461,5.04853,0.0814699999999994,0.0161,-0.5727797226173349,-1.4959703904362225,29.76827094474153,0.3680269919147609,313.7739990234375,320.38300170898435,329.9565002441406,0
BLD,7,22,28586800,1.629,18.221237,2024-11-05,10797519983.728027,5.272468411994347,1365612000.0,-0.0173148134158414,4.39735,0.2326499999999995,0.0529,2.374690762896293,-3.8942094592224032,74.74698795180723,0.3583704343336634,356.2660034179688,364.0359985351562,380.8714965820312,0
BMRN,6,10,191776000,0.182,21.974075,2025-05-21,11215060392.211914,0.9682442015684966,745145000.0,-0.0080369566412816,0.59632,0.36368,0.6099,0.8752742957401691,-1.8066210077131168,47.67100084690878,0.2181072365057035,59.11600036621094,59.47299995422363,60.95499973297119,0
BMRN,6,10,191776000,0.182,21.974075,2025-05-01,12026272784.423828,0.6515048806941431,747313000.0,-0.010843570644289,0.79316,0.11684,0.14729999,0.6479138042370629,1.291577445099983,5.750407830342578,0.1063676447256952,63.19799957275391,61.6069995880127,60.97199974060059,0
BMRN,6,10,191776000,0.182,21.974075,2025-02-19,12582423477.05078,0.5531453362255966,745740000.0,0.0475537679859398,0.73857,0.1814300000000001,0.2457,0.0154234949357172,0.0787389560008612,-0.8008389741634092,0.331739340142841,64.70799942016602,64.23699951171875,63.45149955749512,1
BMRN,6,10,191776000,0.182,21.974075,2024-10-29,13407060862.304688,0.558849908226264,712029000.0,-0.0462023056463409,0.95294,0.1770599999999998,0.1858,0.5736324067516363,0.3557199834124714,45.73775134522798,0.1197947865027019,70.1520004272461,70.1240005493164,69.82950057983399,0
BRBR,3,43,126997000,0.815,26.82243,2025-05-06,8070659253.108978,0.4622156428892021,588000000.0,-0.0129032211592225,0.43633,0.10367,0.2376,-0.6208792133022925,2.252135422157961,40.21143803337154,0.2272657229607974,77.63800048828125,76.24800033569336,74.9685001373291,0
BRKR,6,38,151532000,1.16,82.153854,2025-05-07,6168380864.2578125,0.0904099464139587,979600000.0,-0.0061334227966533,0.60235,-0.00235,-0.0039,-3.1426442340966387,0.5522146639229628,15.288498649170204,0.3668027668708686,39.95377349853516,39.49437446594239,38.709400749206544,0
BRKR,6,38,151532000,1.16,82.153854,2025-02-13,7732324587.265015,0.2699099860095557,864400000.0,-0.0217009602666507,0.73614,0.0238599999999999,0.0324,1.974333371735333,-2.455162730376872,19.375496657785256,0.5881903704554913,52.88122177124024,54.94028511047363,56.16933803558349,0
BRKR,6,38,151532000,1.16,82.153854,2024-11-05,9264740955.795288,0.0501544228281815,800700000.0,-0.0384741009157134,0.44388,0.0261199999999999,0.0588,0.1011879253293013,-0.7013377462685335,-11.278231619413743,0.4595618458878955,58.17217788696289,58.48316421508789,60.65806751251221,0
BURL,2,4,63086700,1.654,30.622551,2025-05-29,14371150452.52533,1.5983242109668123,2504020000.0,0.0020632186760609,0.95793,0.24207,0.2527,-0.8807321327927286,-3.64802824159486,50.51604428598237,0.7295326937055021,246.29000244140624,256.91600036621094,249.32749938964844,1
BURL,2,4,63086700,1.654,30.622551,2025-05-22,16345764355.05066,4.13348613891676,3277057000.0,-0.0940177539039472,1.54621,0.0037899999999999,0.0025,-3.64802824159486,-0.2748213546303032,0.5610972568578554,0.3079776048818333,266.0799987792969,260.5269989013672,245.3894989013672,0
BURL,2,4,63086700,1.654,30.622551,2025-03-06,16254287869.94934,1.4360713113857595,2530696000.0,-0.0676498858477911,3.76966,0.3003400000000003,0.0797,2.9009391374646105,-2.576036488845018,41.55222519801698,0.578542799099287,238.9960021972656,239.4140014648437,246.7000015258789,0
BURL,2,4,63086700,1.654,30.622551,2024-11-26,18102097852.020264,1.1691846300408804,2465517000.0,0.0049487101766029,1.4285,-0.2285000000000001,-0.16,1.918436585516452,0.8094232177475331,52.67578918845685,0.381134723665598,278.74199829101565,273.50499572753904,263.65050048828124,1
BWXT,7,0,91360704,0.66,44.450478,2024-11-04,10860199087.26416,0.7987241429312979,681465000.0,-0.0228108446918494,0.76446,0.14554,0.1904,0.6817249942004007,0.5933493131492841,8.94823440070877,0.2420597511688332,122.85854949951172,122.88040161132812,120.97833671569823,0
BYD,2,54,81403104,1.273,13.425409,2025-04-24,5362654298.415527,2.094588432401792,1040915000.0,0.0428528743805538,1.39828,0.12172,0.087,1.003180291007613,-0.6285509735634096,-18.297291622926725,0.2879994494410749,64.93608093261719,65.01987533569336,64.86276187896729,1
BYD,2,54,81403104,1.273,13.425409,2025-02-06,6363361227.958008,1.6108476649735617,961246000.0,-0.0171820728969313,1.7932,0.1668,0.093,-0.2347709440526427,1.4471861053337531,21.43347521625704,0.1673719459550881,76.4975341796875,76.13339309692383,74.58828048706054,0
BYD,2,54,81403104,1.273,13.425409,2024-10-24,5196634434.091919,1.71793203364825,967512000.0,0.078525897764201,1.52364,0.09636,0.063200004,-0.6211211998775766,1.1015956203342698,26.464088397790054,0.2252001986467946,64.16785049438477,63.79758605957032,63.79609699249268,1
CACI,9,30,21990100,0.644,23.339792,2025-04-24,10042219262.277222,5.086834530083992,2166982000.0,-0.0157225633000656,5.93117,0.6788300000000005,0.1145,0.1561362814816536,-0.5488731456358188,87.48818153167349,0.1217596645655723,419.95599365234375,416.1159973144531,398.18299865722656,0
CACI,9,30,21990100,0.644,23.339792,2025-04-23,9309948529.626465,4.999431562384891,2099809000.0,0.0786546488759307,5.03992,0.8900799999999993,0.1766,0.9408511939182008,-1.6106560002072647,-36.8933969769292,0.1834637513478797,418.7259948730469,412.4489990234375,395.6494995117188,1
CACI,9,30,21990100,0.644,23.339792,2024-10-23,11525010873.132324,6.123528315014484,2038295000.0,0.0542835594968774,5.59737,0.6326300000000007,0.113000005,-1.6442424161096303,-0.1574596555224119,22.166998011928428,0.1410782839679241,528.5599853515625,524.8719909667968,514.9559921264648,1
CADE,5,8,183524992,0.854,12.700361,2025-04-22,5075158000.014648,0.7434355316577265,447359000.0,0.0179211148156986,0.63495,0.0950499999999999,0.1497,-1.1465458867600813,0.9191159564020036,-6.013928234183192,0.2016347034143989,27.528882598876955,27.23747749328613,28.46851634979248,1
CART,2,34,260735008,1.0935000000000001,32.236843,2025-05-01,10377253119.474976,0.4065430293119672,897000000.0,0.1361809569733769,0.45987,-0.25097,-0.5457,0.1757902947279963,-0.8331313689715001,24.51843458554868,0.3421437161424732,40.63999938964844,41.44199981689453,40.466499710083006,1
CART,2,34,260735008,1.0935000000000001,32.236843,2025-02-25,12718653371.95996,0.567626116397841,883000000.0,-0.1225912195958141,0.6103,-0.1820999999999999,-0.2984,-5.738567691769848,-1.2164071644757917,43.95375992526856,0.6403243805688589,51.55500030517578,50.8995002746582,49.49875030517578,0
CART,2,34,260735008,1.0935000000000001,32.236843,2024-11-12,12603930326.505005,0.4525667684793597,852000000.0,-0.1100537790242313,0.71197,-0.21247,-0.2984,0.0419121065633895,2.128137938908101,-14.25221735141197,0.3948399910117572,47.49000091552735,46.02650032043457,44.71375026702881,0
CART,2,34,260735008,1.0935000000000001,32.236843,2024-08-06,8194901381.01001,0.2339540074342452,823000000.0,0.0279987610426564,0.72402,-0.2213199999999999,-0.3057,-1.3946074083961792,-0.9259250061011975,-7.922331055241667,0.3557092884909961,32.88200073242187,33.66300048828125,34.234500122070315,1
CASY,2,65,37181000,0.659,35.340057,2025-06-10,18226126653.86963,2.644011726419408,3992758000.0,0.0190330198692961,4.48496,0.34504,0.0769,-1.0697234277526728,-0.3000016645951704,71.82854311199208,0.2016331498365924,443.1900024414063,442.9230041503906,444.1604995727539,1
CASY,2,65,37181000,0.659,35.340057,2025-03-12,14933206048.858644,4.865872354159382,3946771000.0,-0.0424055882971758,2.0625,0.2675,0.1297,-0.7781406012724187,-0.7867024811178602,12.66614542611415,0.3080404013463001,391.424462890625,401.0230743408203,412.9431777954102,0
CASY,2,65,37181000,0.659,35.340057,2025-03-11,14065596808.95996,4.846507624862161,4097737000.0,0.0616830733656465,1.91571,0.7142899999999999,0.3729,-4.276080007275813,0.0073531102046268,46.80057388809183,0.3237226365795321,397.2821228027344,405.4213134765625,415.6132888793945,1
CAVA,2,55,115660000,2.795,73.225,2025-05-15,11457279317.626951,0.2222635310392529,331826000.0,-0.0227135075252664,0.12408,0.05032,0.4055,-0.1604774700222943,2.2814491684692264,-15.832945194845522,0.4319322727784498,97.56600036621094,96.1970001220703,92.04850044250487,0
CAVA,2,55,115660000,2.795,73.225,2025-02-25,11485038352.966309,0.6797423482621476,227395000.0,-0.0034240076217111,0.11248,0.05542,0.4927,-3.437412280165391,1.7090029062362777,4.335450964319056,0.8301584267216346,116.6959991455078,124.68399963378906,130.3969997406006,0
CAVA,2,55,115660000,2.795,73.225,2024-11-12,16774169658.813477,0.1553346014179491,243817000.0,0.0156519636734974,0.06103,0.6127699999999999,10.0405,0.4076128505128953,0.3027620118503927,27.262433585924573,0.3360152744596328,141.5800018310547,137.69300079345703,136.8495002746582,1
CAVA,2,55,115660000,2.795,73.225,2024-08-22,11795007188.26294,0.1706813072799585,233495000.0,0.1963129631698061,0.14789,0.08324,0.5629,4.744938097495755,1.545525996786827,62.24672822693152,0.3790925557979231,99.4959991455078,95.1870002746582,88.4495002746582,1
CBSH,5,8,133420000,0.596,16.21836,2025-04-16,7972673581.848145,1.0201469045120672,423060000.0,-0.0019993320026158,0.95873,0.06032,0.0629,0.599314063020255,5.667503657814929,-14.867212707867958,0.5778799382210287,57.53600921630859,57.32095832824707,59.596910858154295,0
CBSH,5,8,133420000,0.596,16.21836,2024-10-17,7668210978.164673,1.0459676210463198,417726000.0,0.0027818628093555,0.94333,0.0366699999999999,0.038900003,0.9000152191716695,0.0,50.26755310523755,0.156478314844133,56.67855682373047,55.582869338989255,56.08650932312012,1
CBT,0,63,53723100,0.853,10.261349,2025-05-06,3869996579.079437,1.749712879562051,936000000.0,0.0073133577655601,1.70852,0.2114799999999999,0.1238,-0.6282793618988524,-0.3165782644314912,18.96858328393598,0.1521898887925233,77.52690734863282,78.0606903076172,77.80870971679687,1
CCK,2,44,116392000,0.761,23.5,2025-04-29,11252458027.34375,3.075812770637157,2903000000.0,-0.0061900237379731,1.80224,0.1877599999999999,0.1042,0.5262551136926197,3.348371345253117,45.6245325355273,0.2906698681326928,88.24130249023438,86.44799041748047,85.63262138366699,0
CCK,2,44,116392000,0.761,23.5,2025-02-06,10111090575.744629,1.4949481063990653,3040000000.0,-0.0044647291491036,1.23089,0.4391099999999999,0.35669997,-0.3746191212108802,0.865205252190982,64.52920858987837,0.1953592567040685,86.445361328125,87.23600311279297,85.14602775573731,0
CDP,8,47,112881000,0.904,22.544,2025-04-29,2855782423.3818054,0.3111329630318654,183433000.0,0.0207193310610155,0.32,0.0050999999999999,0.0159,1.2518908516580234,1.5751042298813345,92.80318091451292,0.1468043339962899,26.22279586791992,26.050707054138183,25.941420364379884,1
CELH,3,9,257946000,1.412,138.78787,2025-05-28,9010053858.718872,0.1722027090941515,329276000.0,0.0403664424590108,0.25248,0.02832,0.1122,2.6038849893029967,1.5466715494791667,78.19674513222901,0.452613539840626,36.69000091552734,37.62600021362304,36.52700004577637,1
CELH,3,9,257946000,1.412,138.78787,2025-05-06,9162242038.078308,-0.0731781070456607,332197000.0,0.0076013641408796,0.00751,-0.01081,-1.4394001,-1.6540908588736878,-1.3081024678850903,122.23177384691684,0.0848745389757345,34.72799911499023,35.861999893188475,36.17250003814697,1
CELH,3,9,257946000,1.412,138.78787,2025-02-20,6585361557.117462,0.0246408162948834,265748000.0,0.2777124189012641,0.09708,0.04292,0.4421,14.731752045681755,-3.4482767573136086,231.60262885177943,1.151063235686194,23.02200012207032,22.56300010681152,23.74250011444092,1
CELH,3,9,257946000,1.412,138.78787,2024-11-06,7748698076.156616,0.3093011715630403,401977000.0,-0.0009986912693468,0.19126,-0.01126,-0.0589,2.1242351267935646,-1.0957142928269987,39.25494963529003,0.4481345649078028,31.00999984741211,31.12999992370605,32.139499759674074,0
CFR,5,8,64287900,0.668,15.070252,2025-05-01,7676493793.080139,2.3475957373004874,540231000.0,0.0406349629871572,2.06913,0.14087,0.0681,-0.9861425228452276,1.3678312436721,79.4890873015873,0.1854249001323411,115.5978057861328,113.52399291992188,111.64168510437013,1
CFR,5,8,64287900,0.668,15.070252,2025-04-24,7421971644.312286,2.408726992171155,536342000.0,-0.0091963938711325,2.17439,0.0656100000000003,0.030199999,1.2347874230173652,-0.5367194100749787,31.499051233396585,0.2147632291254503,111.45018005371094,110.3805290222168,113.60932884216308,0
CFR,5,8,64287900,0.668,15.070252,2024-10-31,8013272984.79538,2.26324082758964,507902000.0,-0.0107576414265199,2.16952,0.1304799999999999,0.060100004,0.5239354586274524,1.650456896139176,57.2070385623362,0.3407059972395591,126.7549575805664,123.72956924438476,118.86017646789551,0
CG,5,5,361136000,1.837,18.95408,2025-05-29,16568920065.734863,0.3599751894023304,666500000.0,-0.0148212791923484,0.82764,-0.04764,-0.057600003,-0.8452522644287992,-6.122887318364954,-47.904524916508414,0.6007798528840177,44.8879997253418,45.9475830078125,43.51455593109131,0
CG,5,5,361136000,1.837,18.95408,2025-05-08,14790492233.825684,0.5839905188073191,771300000.0,0.0189045893115729,0.8882,0.0617999999999999,0.0696,-0.0500357673048374,1.3457580410408014,47.44314328344712,0.3392364493758095,39.77226486206055,39.21143493652344,37.67783832550049,1
CG,5,5,361136000,1.837,18.95408,2025-02-11,17653365416.992188,1.6495170794382172,1294400000.0,0.0074627261682838,0.95106,-0.0310599999999999,-0.0327,-1.9241784798029555,-3.6913978381746704,38.72042789549475,0.2851387692518954,51.527163696289065,53.36495399475098,53.71446876525879,1
CG,5,5,361136000,1.837,18.95408,2024-11-07,18510356695.61768,0.4103717159186567,737900000.0,-0.0003819466642592,0.95108,0.1889199999999998,0.19860001,9.644150627322382,-2.074775372350899,232.19234803732127,0.7641858335750595,49.48374710083008,49.55815925598144,49.05098533630371,0
CGNX,9,56,167864992,1.465,47.78261,2025-05-01,4658354703.951904,0.1406070421163216,216036000.0,0.0003594672681339,0.20544,0.02456,0.1195,1.8656711093454927,4.443555150304148,-12.832132703447982,0.3135310991036687,26.58751106262207,25.25983123779297,25.19549236297608,1
CGNX,9,56,167864992,1.465,47.78261,2025-05-01,4658354703.951904,0.168861891108302,229684000.0,0.0003594672681339,0.18916,0.01084,0.0573,1.8656711093454927,4.443555150304148,-12.832132703447982,0.3135310991036687,26.58751106262207,25.25983123779297,25.19549236297608,1
CGNX,9,56,167864992,1.465,47.78261,2025-04-30,4571282551.672241,0.1762785655748877,234742000.0,0.0190476417275521,0.15601,0.04399,0.282,-0.4457679321831548,3.351262575719339,64.68703794972893,0.3324392042999906,26.124668502807616,24.93065452575684,25.330654430389405,1
CGNX,9,56,167864992,1.465,47.78261,2025-02-13,5666086395.54248,0.2157209765333322,239292000.0,-0.0212264097634319,0.13294,0.02706,0.2036,-0.9338705877401304,-0.6680316945447411,13.977998814307355,0.2902654198390981,38.84874801635742,38.91741027832031,39.264203262329104,0
CHDN,2,25,72232096,0.943,18.592527,2025-04-24,6355701972.735596,1.0618548297421688,642600000.0,0.0040913810557074,2.70488,0.1851199999999999,0.0684,1.9805834131333435,-1.5979727502076098,45.95439499816109,0.3199786998079686,102.07799987792968,102.54600067138672,105.27200088500976,1
CHDN,2,25,72232096,0.943,18.592527,2025-04-23,7587259429.970459,0.9926335240223404,624200000.0,-0.1623191441655578,1.05329,-0.08329,-0.0791,3.0,0.9938934063548904,-22.57972665148064,0.2977505466956145,101.59599914550782,101.84200057983398,105.67150077819824,0
CHDN,2,25,72232096,0.943,18.592527,2025-04-23,7587259429.970459,0.9054146788153564,628500000.0,-0.1623191441655578,0.94722,-0.0272199999999999,-0.0287,3.0,0.9938934063548904,-22.57972665148064,0.2977505466956145,101.59599914550782,101.84200057983398,105.67150077819824,0
CHDN,2,25,72232096,0.943,18.592527,2025-02-20,8599231249.234863,2.89760385743202,890700000.0,-0.0179756348995476,1.04414,0.0258599999999999,0.0248,-1.677908278338481,-0.7063079790269352,24.7913895271496,0.2064838074732744,121.44400024414062,121.76300048828124,123.26100006103516,0
CHE,6,37,14629500,0.545,22.77122,2025-05-20,8499338581.695557,4.90495232236235,646943000.0,-0.0176447197634539,5.59333,-0.1233300000000001,-0.022,-0.3173153018456541,-2.098020622655553,-14.946889226100152,0.3121869334709,566.4452758789063,569.2058654785156,570.1075866699218,0
CHE,6,37,14629500,0.545,22.77122,2025-04-24,7992138531.280518,6.17375850165761,639993000.0,0.016386784970483,5.76,-0.1200000000000001,-0.0208,1.0284788192754497,-1.2434467842195878,-7.884362680683312,0.3563388359606357,577.8233520507813,584.7732788085938,594.0816497802734,1
CHE,6,37,14629500,0.545,22.77122,2025-04-23,8557513702.789307,5.179671212276564,606181000.0,-0.066067691054296,6.78333,0.0466699999999997,0.0069,2.817502415921803,-1.997698186648242,65.0759219088937,0.3612388381906837,578.4687866210937,583.4044738769531,595.2721069335937,0
CHE,6,37,14629500,0.545,22.77122,2025-02-27,8567159850.769043,4.845483440992515,595880000.0,0.02504604147537,5.54667,0.0833300000000001,0.015,-0.8916008748284487,-0.9970578836305822,32.97244094488189,0.117535611461137,547.3312377929688,550.1386352539063,552.9962280273437,1
CHH,2,35,46399600,0.987,20.460121,2025-05-08,5613644306.292725,1.6337209803532788,389770000.0,0.0198746174890025,1.9133,0.3167,0.16549999,0.2151155274199186,-0.3409720003128795,7.905391007884082,0.2779858744790036,126.33059387207032,126.04125289916992,125.08792152404786,1
CHH,2,35,46399600,0.987,20.460121,2025-02-20,7034401955.737305,2.2783817101871566,427964000.0,-0.0122142942550262,1.48356,0.06644,0.0448,-1.005428004459437,0.8589256755566186,7.115341037842738,0.3573631936590747,147.8136779785156,149.99695587158203,148.4234649658203,0
CHH,2,35,46399600,0.987,20.460121,2024-11-04,6465548070.629883,1.8779472236829629,435156000.0,-0.0056327629940425,1.36688,-0.02688,-0.0197,-0.5376090773106424,-0.4594019135016664,-4.2403579799701685,0.0450060230925083,139.17799072265626,137.85160369873046,135.00161590576172,0
CHRD,4,41,57754800,0.827,7.1862946,2025-05-07,5134498747.640991,3.806384923850485,1215047000.0,0.0387175444695615,5.09417,-0.4041699999999997,-0.0793,0.3655333106153152,-3.5076454112228443,-1.3019292223931829,0.4114922869419858,90.04180145263672,91.43243103027343,90.1754379272461,1
CHRD,4,41,57754800,0.827,7.1862946,2025-05-06,5161270797.647095,3.646398221446529,1454674000.0,-0.0051871043112692,3.78364,-0.3736399999999999,-0.0988,-3.2161226918953734,-1.475082291791132,20.83810068649885,0.4049524479616519,90.61383361816408,91.79537506103516,89.94909057617187,0
CHRD,4,41,57754800,0.827,7.1862946,2025-05-01,5245004065.539551,3.9012514977110127,1450467000.0,0.0130320915832808,2.8053,0.6847000000000003,0.2441,-3.5076454112228443,2.1122976151075146,17.003782272652522,0.332937061351007,92.31809539794922,92.03898086547852,91.19178085327148,1
CHRD,4,41,57754800,0.827,7.1862946,2025-02-26,6373083463.577271,3.694255715542258,1260680000.0,0.0036187115992846,3.53532,0.50468,0.1428,-2.488109657546034,2.025336715662446,87.4738367412655,0.3705114361721568,109.38889770507812,108.9701057434082,109.32364387512207,1
CIEN,9,14,141367008,1.124,108.61644,2025-06-05,10326860365.817871,0.0634447890415845,1125878000.0,-0.004517478675817,0.2603,0.0897,0.3446,0.7566625477467125,-1.390560990230869,52.18150735840642,0.2890736469324451,82.1020004272461,81.58199996948242,80.0444995880127,0
CIEN,9,14,141367008,1.124,108.61644,2025-03-11,9040420269.454468,0.2619281579475743,1124112000.0,0.0383111920830388,0.41368,0.22632,0.5471,-4.9325424500594535,-0.5087761017421455,25.72879725912124,0.6990602368667963,70.48999938964843,74.37999954223633,80.82550010681152,1
CIEN,9,14,141367008,1.124,108.61644,2024-12-12,11948339041.600342,0.1006599785998158,942308000.0,0.0615239562726994,0.51783,-0.09783,-0.1889,3.2872487603578886,-1.2576871493568416,41.460877605270255,0.3971860893423936,72.58399963378906,71.5529998779297,70.17000007629395,1
CIVI,4,41,92579904,1.12,3.6463718,2025-06-04,2499067976.772217,2.009075317252435,1192000000.0,0.0010936631554224,2.74667,-0.6866699999999999,-0.25,3.297107354705348,-0.6932443243182236,32.467402707698454,0.4027698298552957,27.658879852294923,27.628372764587404,28.095324325561524,1
CIVI,4,41,92579904,1.12,3.6463718,2025-05-08,2493601699.634033,1.6322116730645997,1291745000.0,0.0105954884905139,2.06974,-0.0797399999999999,-0.0385,-0.3685903366378394,3.889906147898712,64.58333333333334,0.5657231084257137,27.27705268859864,27.8586503982544,27.72727384567261,1
CIVI,4,41,92579904,1.12,3.6463718,2025-05-07,2462625305.1342773,3.19511024768399,1271375000.0,0.0125786064307768,1.99036,-0.2103599999999998,-0.10569999,-0.440369149322369,-5.5131733199712585,-3.0303030303030303,0.6856874414549186,27.32035255432129,28.02200946807861,27.59343729019165,1
CLH,7,73,53579600,1.174,32.347855,2025-05-22,12201146577.404783,1.0951929465692167,1431950000.0,-0.0053135724019888,2.22683,0.2331699999999998,0.1047,-2.304070613624197,-0.1217756657313056,-15.785526809148855,0.2166309437025725,231.32599792480468,229.6259979248047,223.3939994812012,0
CLH,7,73,53579600,1.174,32.347855,2025-04-30,11462819754.80957,1.5672756048944,1431116000.0,0.0160792857911105,2.18394,-0.0639400000000001,-0.0293,0.6866347277200013,0.57107323808514,30.39378813089296,0.0698825734227538,212.04600219726564,209.06800079345703,202.4165000915528,1
CLH,7,73,53579600,1.174,32.347855,2025-02-19,11776796243.511965,2.1503146720020307,1529422000.0,-0.0346679266159165,1.35885,0.2620500000000001,0.1928,-1.3404133725377123,-0.7466145754612283,194.5959469602201,0.0654335646952407,230.63999938964844,233.1600006103516,235.8735008239746,0
CLH,7,73,53579600,1.174,32.347855,2024-10-30,12599242612.976074,2.48751390454576,1552719000.0,-0.0165426301961158,1.05192,0.0380800000000001,0.036199998,2.6781638581777227,-0.4806722597617625,209.0173410404624,0.2276493088277022,257.2000030517578,257.40100250244143,254.30199966430663,0
CMC,0,66,111931000,1.268,172.96666,2025-03-20,5261388080.696106,0.227577704121289,1754376000.0,-0.016258399645649,0.792,-0.012,-0.0152,1.1003311010334542,0.2252910796248115,34.182999898446226,0.2840510494683857,45.69551391601563,45.15856208801269,46.77189903259277,0
CMC,0,66,111931000,1.268,172.96666,2025-01-09,5191005930.747986,-1.5698778711885,1909602000.0,8.225436174316733e-08,0.30418,-0.04418,-0.1452,-2.6999375195251485,-0.9072518797562528,-20.483816776794715,0.3878898625938365,48.44594421386719,48.998826599121095,51.71971950531006,1
CNH,7,23,1249430016,1.583,17.275,2025-05-01,15220609083.262209,0.2449116765896554,4654000000.0,-0.0008057901656022,0.1895,-0.0395,-0.2084,-0.3445256182980491,4.4247836304551065,33.59777445098016,0.3719155864481074,11.455635452270508,11.200411510467529,11.145440196990966,0
CNM,7,29,189654000,1.025,28.963009,2025-06-26,11246482055.30548,0.5272759867970093,1911000000.0,0.017875234180923,0.74325,-0.1338499999999999,-0.18010001,-0.8417508201277808,0.9710500082728372,22.776911076443056,0.1921388174297981,57.970001220703125,57.173000717163085,57.2080005645752,1
CNM,7,29,189654000,1.025,28.963009,2025-06-10,11018897110.610962,0.3374566315500859,1698000000.0,-0.011531810439612,0.65692,0.03398,0.0517,-0.586458566238881,10.366079832193224,178.6681589255736,0.7406884956537273,59.3140007019043,56.92600059509277,55.106000137329104,0
CNM,7,29,189654000,1.025,28.963009,2025-03-25,9391666166.816711,0.7012770624400223,2038000000.0,-0.0004038864616071,0.35805,-0.0143499999999999,-0.0401,2.838199541936025,-0.0208951344870168,-23.43743711514469,0.2872354809441561,48.66199951171875,47.91899948120117,48.40749931335449,0
CNM,7,29,189654000,1.025,28.963009,2024-12-03,10578899888.48877,0.627458424288441,1964000000.0,-0.0095015918052258,0.5355,-0.0096999999999999,-0.018099999,-0.5355269322738401,5.014359255157404,130.72008994736035,0.4111800407199952,47.71800003051758,46.21199989318848,44.94599990844726,0
